Stock Name,Symbol,Lot Size,Sector Name,Industry Name,MCap Category,Close,Chg %,Cumulative Future OI,OI Chg %,Volume (Times),Delivery (Times),Cumulative Call OI,Cumulative Put OI,Put Call Ratio (PCR),PCR Change 1D,OI Trend,Symbol with Comma for External Upload,%DlyQttoTradedQty,Date,Rollover
Axis Bank Ltd.,AXISBANK,625.0,Banking,Bank - Private,Large Cap,1181.05,0.54,41634375.0,-1.39,0.55,0.5,19708750.0,8016250.0,0.41,-0.01,ShortCover,"AXISBANK,",51.07,2024-06-14,0.0354
Petronet LNG Ltd.,PETRONET,3000.0,Industrials Gases & Fuels,Industrial  Gases & Fuels,Mid Cap,323.9,0.26,40101000.0,-1.39,0.61,0.72,17979000.0,13848000.0,0.77,0.0,ShortCover,"PETRONET,",44.82,2024-06-14,0.0684
The Indian Hotels Company Ltd.,INDHOTEL,1000.0,Hospitality,"Hotel, Resort & Restaurants",Mid Cap,613.85,4.17,17613000.0,1.3,2.02,1.25,7646000.0,4939000.0,0.65,0.04,AggressiveNewLong,"INDHOTEL,",37.05,2024-06-14,0.0484
United Breweries Ltd.,UBL,400.0,Alcohol,Breweries & Distilleries,Mid Cap,2109.1,-0.43,1970800.0,1.3,0.66,1.29,758000.0,831600.0,1.1,0.37,NewShort,"UBL,",68.99,2024-06-14,0.0392
UPL Ltd.,UPL,1300.0,Chemicals,Pesticides & Agrochemicals,Mid Cap,551.7,-1.08,38694500.0,1.29,0.52,0.62,22089600.0,10796500.0,0.49,-0.06,NewShort,"UPL,",41.31,2024-06-14,0.07139999999999999
IndusInd Bank Ltd.,INDUSINDBK,500.0,Banking,Bank - Private,Large Cap,1502.35,-0.33,22783000.0,-1.28,0.85,0.8,8641000.0,6042000.0,0.7,-0.03,LongCover,"INDUSINDBK,",48.75,2024-06-14,0.0873
REC Ltd.,RECLTD,2000.0,Finance,Finance Term Lending,Large Cap,532.65,2.14,59216000.0,-1.27,0.67,0.7,60884000.0,31404000.0,0.52,0.02,ShortCover,"RECLTD,",30.43,2024-06-14,0.1079
Bajaj Auto Ltd.,BAJAJ-AUTO,125.0,Automobile & Ancillaries,Automobile Two & Three Wheelers,Large Cap,9961.75,0.39,2128475.0,-1.26,1.1,1.02,941050.0,964250.0,1.02,0.13,AggressiveShortCover,"BAJAJ-AUTO,",46.81,2024-06-14,0.0
SRF Ltd.,SRF,375.0,Chemicals,Chemicals,Large Cap,2402.0,0.09,4047000.0,-1.26,0.64,0.58,2162250.0,1249875.0,0.58,0.0,ShortCover,"SRF,",50.55,2024-06-14,0.056900000000000006
Atul Ltd.,ATUL,75.0,Chemicals,Chemicals,Small Cap,6261.65,0.84,501600.0,-1.18,0.71,0.89,103200.0,77150.0,0.75,0.09,ShortCover,"ATUL,",56.64,2024-06-14,0.1298
Dabur India Ltd.,DABUR,1250.0,Fast Moving Consumer Goods,Household & Personal Products,Large Cap,608.65,-0.16,20758750.0,-1.18,0.37,0.35,15370000.0,8515000.0,0.55,-0.04,LongCover,"DABUR,",52.56,2024-06-14,0.0194
Hero MotoCorp Ltd.,HEROMOTOCO,150.0,Automobile & Ancillaries,Automobile Two & Three Wheelers,Mid Cap,5804.2,-0.2,3670800.0,-1.17,0.74,0.78,2014950.0,1604700.0,0.8,-0.02,LongCover,"HEROMOTOCO,",54.55,2024-06-14,0.044800000000000006
Biocon Ltd.,BIOCON,2500.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,334.8,-0.99,48977500.0,1.13,0.69,1.12,14697500.0,10115000.0,0.69,-0.02,NewShort,"BIOCON,",52.03,2024-06-14,0.1282
Voltas Ltd.,VOLTAS,600.0,Consumer Durables,Air Conditioners,Mid Cap,1498.5,1.07,7137600.0,-1.11,1.19,1.06,4011600.0,2609400.0,0.65,-0.08,AggressiveShortCover,"VOLTAS,",42.42,2024-06-14,0.0443
Balkrishna Industries Ltd.,BALKRISIND,300.0,Automobile & Ancillaries,Tyres & Allied,Mid Cap,3240.6,1.58,1931100.0,1.1,0.43,0.33,1287600.0,750900.0,0.58,-0.02,NewLong,"BALKRISIND,",32.28,2024-06-14,0.0643
Crompton Greaves Consumer Electricals Ltd.,CROMPTON,1800.0,Consumer Durables,Consumer Durables - Domestic Appliances,Small Cap,426.55,0.35,18298800.0,-1.07,0.67,0.97,4626000.0,4024800.0,0.87,0.02,ShortCover,"CROMPTON,",60.73,2024-06-14,0.038599999999999995
Vedanta Ltd.,VEDL,2300.0,Non - Ferrous Metals,Metal - Non Ferrous,Large Cap,447.6,1.77,80955400.0,-1.07,0.82,0.68,47446700.0,30215100.0,0.64,0.01,ShortCover,"VEDL,",38.79,2024-06-14,0.0528
ACC Ltd.,ACC,300.0,Construction Materials,Cement & Construction Materials,Mid Cap,2661.7,0.98,4768200.0,-1.05,1.51,1.44,2470200.0,1378800.0,0.56,-0.15,AggressiveShortCover,"ACC,",46.28,2024-06-14,0.035699999999999996
City Union Bank Ltd.,CUB,5000.0,Banking,Bank - Private,Small Cap,151.37,2.09,25055000.0,-1.03,0.88,0.79,14825000.0,9180000.0,0.62,0.04,ShortCover,"CUB,",44.29,2024-06-14,0.10640000000000001
Colgate-Palmolive (India) Ltd.,COLPAL,350.0,Fast Moving Consumer Goods,Household & Personal Products,Mid Cap,2952.6,0.56,2644600.0,-1.01,0.84,0.91,895650.0,590100.0,0.66,-0.02,ShortCover,"COLPAL,",53.22,2024-06-14,0.0622
Navin Fluorine International Ltd.,NAVINFLUOR,150.0,Chemicals,Chemicals,Small Cap,3545.25,-0.47,1267750.0,-1.01,0.51,0.43,707050.0,324450.0,0.46,-0.01,LongCover,"NAVINFLUOR,",39.27,2024-06-14,0.0751
Interglobe Aviation Ltd.,INDIGO,300.0,Aviation,Airlines,Large Cap,4270.4,-0.75,9396000.0,0.99,0.4,0.51,6387900.0,3258900.0,0.51,-0.01,NewShort,"INDIGO,",66.53,2024-06-14,0.09759999999999999
Cholamandalam Investment and Finance Company Ltd.,CHOLAFIN,625.0,Finance,Finance - NBFC,Large Cap,1447.0,0.76,9790000.0,0.95,0.9,1.11,2953750.0,3181250.0,1.08,0.03,NewLong,"CHOLAFIN,",50.7,2024-06-14,0.0398
Bata India Ltd.,BATAINDIA,375.0,Retailing,Footwear,Small Cap,1451.8,-1.13,3704625.0,-0.92,1.03,1.9,1898250.0,1822500.0,0.96,-0.03,AggressiveLongCover,"BATAINDIA,",75.33,2024-06-14,0.1202
L&T Technology Services Ltd.,LTTS,100.0,Information Technology,IT - Software,Mid Cap,4845.8,-1.21,1492400.0,-0.9,0.54,0.6,736800.0,455000.0,0.62,0.03,LongCover,"LTTS,",59.3,2024-06-14,0.138
Zee Entertainment Enterprises Ltd.,ZEEL,3000.0,Media & Entertainment,TV Broadcasting & Software Production,Mid Cap,163.98,-0.65,126891000.0,0.9,0.51,0.46,13344000.0,9963000.0,0.75,0.0,NewShort,"ZEEL,",38.5,2024-06-14,0.0
Tech Mahindra Ltd.,TECHM,600.0,Information Technology,IT - Software,Large Cap,1371.45,-1.26,16159200.0,-0.84,0.6,0.59,6566400.0,4736400.0,0.72,-0.04,LongCover,"TECHM,",43.07,2024-06-14,0.04
AU Small Finance Bank Ltd.,AUBANK,1000.0,Banking,Bank - Private,Mid Cap,661.25,-1.03,25287000.0,0.79,1.09,2.14,7478000.0,4880000.0,0.65,-0.02,AggressiveNewShort,"AUBANK,",50.63,2024-06-14,0.09789999999999999
Berger Paints India Ltd.,BERGEPAINT,1320.0,Chemicals,Paints,Large Cap,502.7,0.27,25044360.0,-0.78,0.37,0.41,7797240.0,4192320.0,0.54,0.0,ShortCover,"BERGEPAINT,",67.02,2024-06-14,0.0712
Can Fin Homes Ltd.,CANFINHOME,975.0,Finance,Finance - Housing,Small Cap,834.9,2.15,3525600.0,0.78,1.1,1.08,2479425.0,1977300.0,0.8,0.09,AggressiveNewLong,"CANFINHOME,",47.1,2024-06-14,0.1015
Aurobindo Pharma Ltd.,AUROPHARMA,550.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,1259.0,0.35,12558150.0,0.76,1.21,1.31,4019950.0,2329800.0,0.58,0.0,AggressiveNewLong,"AUROPHARMA,",50.29,2024-06-14,0.0245
Jindal Steel & Power Ltd.,JINDALSTEL,625.0,Iron & Steel,Steel/Sponge Iron/Pig Iron,Large Cap,1052.45,1.08,11448125.0,-0.75,1.36,1.66,8746250.0,4125000.0,0.47,-0.01,AggressiveShortCover,"JINDALSTEL,",62.86,2024-06-14,0.0271
Coal India Ltd.,COALINDIA,2100.0,Mining,Mining & Minerals,Large Cap,486.95,-0.19,56376600.0,0.74,0.56,0.67,54824700.0,28400400.0,0.52,-0.01,NewShort,"COALINDIA,",49.22,2024-06-14,0.0608
ITC Ltd.,ITC,1600.0,Fast Moving Consumer Goods,Cigarettes/Tobacco,Large Cap,431.15,0.2,104529600.0,0.69,0.64,0.6,89142400.0,29630400.0,0.33,0.0,NewLong,"ITC,",57.11,2024-06-14,0.0756
Bharat Forge Ltd.,BHARATFORG,500.0,Automobile & Ancillaries,Forgings,Mid Cap,1717.3,4.91,5745500.0,0.67,2.55,1.47,3538500.0,2712000.0,0.77,-0.02,AggressiveNewLong,"BHARATFORG,",28.28,2024-06-14,0.057800000000000004
Glenmark Pharmaceuticals Ltd.,GLENMARK,725.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,1237.15,1.0,9568550.0,-0.65,0.87,1.16,1763925.0,1227425.0,0.7,0.08,ShortCover,"GLENMARK,",53.05,2024-06-14,0.013300000000000001
SBI Life Insurance Company Ltd.,SBILIFE,375.0,Finance,Insurance,Large Cap,1469.9,1.38,9198000.0,-0.64,0.46,0.43,3398250.0,1366500.0,0.4,0.02,ShortCover,"SBILIFE,",56.7,2024-06-14,0.0239
Gujarat Narmada Valley Fertilizers & Chemicals Ltd.,GNFC,1300.0,Chemicals,Fertilizers,Small Cap,683.8,-0.83,7426900.0,0.6,0.36,0.43,4101500.0,2559700.0,0.62,0.0,NewShort,"GNFC,",42.47,2024-06-14,0.094
Dr. Lal Pathlabs Ltd.,LALPATHLAB,300.0,Healthcare,Hospital & Healthcare Services,Small Cap,2750.2,-0.99,1449900.0,0.6,0.77,0.83,924600.0,312600.0,0.34,0.02,NewShort,"LALPATHLAB,",57.62,2024-06-14,0.0401
JSW Steel Ltd.,JSWSTEEL,675.0,Iron & Steel,Steel & Iron Products,Large Cap,921.15,0.59,14945850.0,0.59,1.2,1.2,7112475.0,4347675.0,0.61,0.0,AggressiveNewLong,"JSWSTEEL,",47.71,2024-06-14,0.033
Bharat Heavy Electricals Ltd.,BHEL,2625.0,Capital Goods,Engineering - Industrial Equipments,Mid Cap,305.7,0.58,73925250.0,-0.54,1.0,1.03,58030875.0,35243250.0,0.61,-0.02,ShortCover,"BHEL,",28.25,2024-06-14,0.0889
Bank Of Baroda,BANKBARODA,2925.0,Banking,Bank - Public,Large Cap,286.25,1.26,151939125.0,0.52,0.71,0.6,44445375.0,32005350.0,0.72,-0.04,NewLong,"BANKBARODA,",38.38,2024-06-14,0.0339
Maruti Suzuki India Ltd.,MARUTI,50.0,Automobile & Ancillaries,Automobiles - Passenger Cars,Large Cap,12845.2,-0.01,2407950.0,0.52,0.61,0.62,2428650.0,857750.0,0.35,0.0,NewShort,"MARUTI,",54.31,2024-06-14,0.026099999999999998
Bharat Petroleum Corporation Ltd.,BPCL,900.0,Crude Oil,Refineries,Large Cap,626.65,1.18,36924300.0,-0.5,0.74,0.88,32003100.0,15071400.0,0.47,-0.05,ShortCover,"BPCL,",48.26,2024-06-14,0.0727
Apollo Hospitals Enterprise Ltd.,APOLLOHOSP,125.0,Healthcare,Hospital & Healthcare Services,Large Cap,6207.6,0.02,2108250.0,0.43,0.51,0.56,1218750.0,680375.0,0.56,-0.01,NewLong,"APOLLOHOSP,",62.43,2024-06-14,0.0292
Reliance Industries Ltd.,RELIANCE,250.0,Crude Oil,Refineries,Large Cap,2955.1,0.84,39728750.0,-0.43,0.69,0.71,25898000.0,11835750.0,0.46,0.02,ShortCover,"RELIANCE,",55.17,2024-06-14,0.0516
Jubilant FoodWorks Ltd.,JUBLFOOD,1250.0,Fast Moving Consumer Goods,Consumer Food,Mid Cap,530.65,-0.37,22453750.0,0.41,0.37,0.24,12066250.0,7781250.0,0.64,-0.04,NewShort,"JUBLFOOD,",27.58,2024-06-14,0.1043
Oil & Natural Gas Corporation Ltd.,ONGC,1925.0,Crude Oil,Oil Exploration,Large Cap,275.4,-0.42,77808500.0,-0.4,0.44,0.57,90163150.0,30705675.0,0.34,-0.01,LongCover,"ONGC,",52.91,2024-06-14,0.0658
PI Industries Ltd.,PIIND,250.0,Chemicals,Pesticides & Agrochemicals,Mid Cap,3639.0,0.02,1675500.0,0.39,0.68,0.76,707250.0,461500.0,0.65,-0.05,NewLong,"PIIND,",57.64,2024-06-14,0.0625
Asian Paints Ltd.,ASIANPAINT,200.0,Chemicals,Paints,Large Cap,2921.6,0.4,12359000.0,-0.35,0.85,1.11,5382800.0,2568200.0,0.48,0.0,ShortCover,"ASIANPAINT,",66.86,2024-06-14,0.0364
IDFC Ltd.,IDFC,5000.0,Finance,Finance - NBFC,Small Cap,114.87,0.56,94990000.0,0.34,0.85,0.8,19315000.0,12975000.0,0.67,-0.04,NewLong,"IDFC,",56.54,2024-06-14,0.0467
Bandhan Bank Ltd.,BANDHANBNK,2500.0,Banking,Bank - Private,Mid Cap,194.34,0.06,99302600.0,-0.33,0.47,0.42,35261000.0,25773000.0,0.73,-0.04,ShortCover,"BANDHANBNK,",31.71,2024-06-14,0.1041
Mahindra & Mahindra Ltd.,M&M,350.0,Automobile & Ancillaries,Automobiles - Passenger Cars,Large Cap,2928.6,2.34,15597050.0,0.31,1.11,0.86,6209000.0,6289150.0,1.01,0.12,NewLong,"M&M,",42.52,2024-06-14,0.033
Multi Commodity Exchange Of India Ltd.,MCX,200.0,Finance,Finance - Stock Broking,Small Cap,3909.9,0.76,2659400.0,0.29,0.92,1.03,1417600.0,1119400.0,0.79,0.0,NewLong,"MCX,",31.99,2024-06-14,0.055099999999999996
Aditya Birla Fashion and Retail Ltd.,ABFRL,2600.0,Retailing,Retailing,Small Cap,328.6,0.52,36197200.0,0.27,0.46,0.45,15743000.0,11278800.0,0.72,-0.01,NewLong,"ABFRL,",33.98,2024-06-14,0.1094
Manappuram Finance Ltd.,MANAPPURAM,3000.0,Finance,Finance - NBFC,Small Cap,185.37,-0.75,44334000.0,-0.27,0.54,0.33,14514000.0,11442000.0,0.79,0.01,LongCover,"MANAPPURAM,",26.76,2024-06-14,0.0541
Larsen & Toubro Ltd.,LT,150.0,Infrastructure,Engineering - Construction,Large Cap,3687.8,-0.43,14576400.0,0.26,0.52,0.5,9725250.0,4520250.0,0.46,-0.05,NewShort,"LT,",50.66,2024-06-14,0.0646
Indiamart Intermesh Ltd.,INDIAMART,300.0,Information Technology,e-Commerce,Small Cap,2577.55,0.25,1065300.0,-0.25,0.55,0.49,734100.0,366300.0,0.5,-0.02,ShortCover,"INDIAMART,",37.37,2024-06-14,0.105
Indian Oil Corporation Ltd.,IOC,4875.0,Crude Oil,Refineries,Large Cap,170.36,0.83,153216375.0,0.24,0.87,0.93,93166125.0,49803000.0,0.53,-0.02,NewLong,"IOC,",42.33,2024-06-14,0.0864
Sun Pharmaceutical Industries Ltd.,SUNPHARMA,350.0,Healthcare,Pharmaceuticals & Drugs,Large Cap,1516.0,0.34,16604700.0,-0.22,0.54,0.51,11554550.0,2950150.0,0.26,0.0,ShortCover,"SUNPHARMA,",53.9,2024-06-14,0.016
Godrej Consumer Products Ltd.,GODREJCP,500.0,Fast Moving Consumer Goods,Household & Personal Products,Large Cap,1392.95,-1.16,5853000.0,-0.21,0.59,0.64,2331500.0,1127500.0,0.48,-0.04,LongCover,"GODREJCP,",58.91,2024-06-14,0.0173
Nestle India Ltd.,NESTLEIND,200.0,Fast Moving Consumer Goods,Consumer Food,Large Cap,2542.5,-0.36,5749800.0,0.21,0.55,0.5,1943800.0,838200.0,0.43,-0.02,NewShort,"NESTLEIND,",45.19,2024-06-14,0.024399999999999998
NTPC Ltd.,NTPC,1500.0,Power,Power Generation/Distribution,Large Cap,368.45,-0.41,93045000.0,-0.21,0.69,0.65,82945500.0,19510500.0,0.24,0.0,LongCover,"NTPC,",52.39,2024-06-14,0.04
Tata Steel Ltd.,TATASTEEL,5500.0,Iron & Steel,Steel & Iron Products,Large Cap,183.15,0.32,206585500.0,-0.18,0.5,0.5,129376500.0,111138500.0,0.86,-0.02,ShortCover,"TATASTEEL,",39.35,2024-06-14,0.0662
Abbott India Ltd.,ABBOTINDIA,20.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,27464.9,-0.55,151620.0,0.17,0.57,0.84,22480.0,12600.0,0.56,-0.01,NewShort,"ABBOTINDIA,",59.58,2024-06-14,0.0452
Hindustan Unilever Ltd.,HINDUNILVR,300.0,Fast Moving Consumer Goods,Household & Personal Products,Large Cap,2479.75,-0.31,18860400.0,-0.14,0.74,0.7,13533900.0,5778600.0,0.43,0.0,LongCover,"HINDUNILVR,",53.93,2024-06-14,0.036000000000000004
Tata Communications Ltd.,TATACOMM,500.0,Telecom,Telecommunication - Service  Provider,Mid Cap,1868.4,-0.46,6996500.0,-0.14,0.39,0.54,2559000.0,1333000.0,0.52,0.0,LongCover,"TATACOMM,",55.44,2024-06-14,0.0843
Zydus Lifesciences Ltd.,ZYDUSLIFE,900.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,1109.55,1.75,10701000.0,-0.14,0.85,0.76,3281400.0,1939500.0,0.59,0.06,ShortCover,"ZYDUSLIFE,",53.44,2024-06-14,0.0281
Shree Cement Ltd.,SHREECEM,25.0,Construction Materials,Cement & Construction Materials,Large Cap,27538.0,0.17,264475.0,-0.13,0.71,0.75,73925.0,50175.0,0.68,-0.1,ShortCover,"SHREECEM,",53.85,2024-06-14,0.014499999999999999
Siemens Ltd.,SIEMENS,150.0,Capital Goods,Electric Equipment,Large Cap,7790.2,5.32,1727250.0,-0.1,2.84,1.75,1309950.0,1053900.0,0.8,0.16,AggressiveShortCover,"SIEMENS,",26.43,2024-06-14,0.1026
Ultratech Cement Ltd.,ULTRACEMCO,100.0,Construction Materials,Cement & Construction Materials,Large Cap,11242.8,0.62,2135500.0,-0.09,0.52,0.52,1264200.0,1140300.0,0.9,-0.04,ShortCover,"ULTRACEMCO,",55.0,2024-06-14,0.0414
Exide Industries Ltd.,EXIDEIND,1800.0,Automobile & Ancillaries,Batteries,Mid Cap,542.25,-0.01,20876400.0,-0.08,0.58,0.74,15147000.0,10351800.0,0.68,-0.02,LongCover,"EXIDEIND,",45.26,2024-06-14,0.08710000000000001
Bajaj Finserv Ltd.,BAJAJFINSV,500.0,Finance,Finance - Investment,Large Cap,1591.75,0.1,11662000.0,0.02,0.42,0.37,5260000.0,2439500.0,0.46,0.02,NewLong,"BAJAJFINSV,",41.54,2024-06-14,0.0409
HCL Technologies Ltd.,HCLTECH,350.0,Information Technology,IT - Software,Large Cap,1431.05,-0.91,19405750.0,0.02,0.71,0.71,9422350.0,4082400.0,0.43,-0.02,NewShort,"HCLTECH,",56.97,2024-06-14,0.0644
Bharat Electronics Ltd.,BEL,2850.0,Capital Goods,Engineering - Industrial Equipments,Large Cap,309.6,2.89,135600150.0,0.01,1.54,1.32,96136200.0,63808650.0,0.66,0.04,AggressiveNewLong,"BEL,",34.12,2024-06-14,0.15130000000000002
Hindalco Industries Ltd.,HINDALCO,1400.0,Non - Ferrous Metals,Metal - Non Ferrous,Large Cap,683.6,0.43,41377000.0,0.01,1.13,1.03,25529000.0,15425200.0,0.6,0.0,AggressiveNewLong,"HINDALCO,",55.97,2024-06-14,0.0418
