Stock Name,Symbol,Lot Size,Sector Name,Industry Name,MCap Category,Close,Chg %,Cumulative Future OI,OI Chg %,Volume (Times),Delivery (Times),Cumulative Call OI,Cumulative Put OI,Put Call Ratio (PCR),PCR Change 1D,OI Trend,Symbol with Comma for External Upload,%DlyQttoTradedQty,Date,Rollover
Marico Ltd.,MARICO,1200.0,Fast Moving Consumer Goods,Consumer Food,Large Cap,609.8,-2.96,17108400.0,1.58,0.49,0.48,10286400.0,3974400.0,0.39,-0.05,NewShort,"MARICO,",55.54,2024-06-21,0.09519999999999999
Tech Mahindra Ltd.,TECHM,600.0,Information Technology,IT - Software,Large Cap,1399.8,0.48,17112000.0,1.56,4.31,4.43,9696600.0,5515200.0,0.57,-0.08,AggressiveNewLong,"TECHM,",46.28,2024-06-21,0.14679999999999999
Aarti Industries Ltd.,AARTIIND,1000.0,Chemicals,Chemicals,Small Cap,708.3,-0.59,11325000.0,-1.55,0.73,0.79,5850000.0,3806000.0,0.65,-0.01,LongCover,"AARTIIND,",43.0,2024-06-21,0.22640000000000002
HDFC Bank Ltd.,HDFCBANK,550.0,Banking,Bank - Private,Large Cap,1665.75,-0.22,173861050.0,-1.51,1.21,1.08,50818900.0,39963000.0,0.79,-0.03,AggressiveLongCover,"HDFCBANK,",52.65,2024-06-21,0.2249
Trent Ltd.,TRENT,200.0,Retailing,Retailing,Large Cap,5266.35,-1.33,3010600.0,-1.49,0.66,1.01,1577600.0,1125400.0,0.71,-0.02,LongCover,"TRENT,",59.39,2024-06-21,0.1918
Godrej Consumer Products Ltd.,GODREJCP,500.0,Fast Moving Consumer Goods,Household & Personal Products,Large Cap,1356.85,-0.31,6098000.0,1.48,1.58,1.84,2278500.0,1003000.0,0.44,0.0,AggressiveNewShort,"GODREJCP,",74.96,2024-06-21,0.0958
Bharat Forge Ltd.,BHARATFORG,500.0,Automobile & Ancillaries,Forgings,Mid Cap,1752.2,-2.19,6094000.0,-1.46,0.37,0.33,3746000.0,2967000.0,0.79,-0.07,LongCover,"BHARATFORG,",45.29,2024-06-21,0.20600000000000002
AU Small Finance Bank Ltd.,AUBANK,1000.0,Banking,Bank - Private,Mid Cap,667.6,0.13,29797000.0,-1.45,0.67,0.67,9890000.0,5801000.0,0.59,0.05,ShortCover,"AUBANK,",63.8,2024-06-21,0.1804
Escorts Kubota Ltd.,ESCORTS,275.0,Automobile & Ancillaries,Automobiles-Tractors,Mid Cap,4334.5,3.48,1239975.0,-1.44,2.93,2.3,1012550.0,844250.0,0.83,-0.06,AggressiveShortCover,"ESCORTS,",25.7,2024-06-21,0.1344
Persistent Systems Ltd.,PERSISTENT,200.0,Information Technology,IT - Software,Mid Cap,3944.45,1.18,2902800.0,1.37,2.9,2.29,1578000.0,834000.0,0.53,0.03,AggressiveNewLong,"PERSISTENT,",37.44,2024-06-21,0.1711
DLF Ltd.,DLF,825.0,Realty,Construction - Real Estate,Large Cap,856.1,-2.1,40458825.0,1.34,0.8,0.84,15259200.0,9238350.0,0.61,-0.04,NewShort,"DLF,",52.0,2024-06-21,0.1103
Dr. Lal Pathlabs Ltd.,LALPATHLAB,300.0,Healthcare,Hospital & Healthcare Services,Small Cap,2673.5,-0.94,1468200.0,-1.29,1.15,1.36,929100.0,290400.0,0.31,-0.01,AggressiveLongCover,"LALPATHLAB,",70.48,2024-06-21,0.1003
Dixon Technologies (India) Ltd.,DIXON,100.0,Consumer Durables,Consumer Durables - Electronics,Mid Cap,11539.1,0.47,1740900.0,1.27,0.6,0.62,1881300.0,1743400.0,0.93,0.01,NewLong,"DIXON,",23.6,2024-06-21,0.1322
Bank Of Baroda,BANKBARODA,2925.0,Banking,Bank - Public,Large Cap,279.35,-2.05,159839550.0,1.21,0.89,1.06,45357975.0,29779425.0,0.66,-0.02,NewShort,"BANKBARODA,",48.49,2024-06-21,0.12050000000000001
Syngene International Ltd.,SYNGENE,1000.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,712.95,-0.02,4958000.0,-1.18,1.36,1.53,2302000.0,1560000.0,0.68,0.03,AggressiveLongCover,"SYNGENE,",62.33,2024-06-21,0.1543
Oil & Natural Gas Corporation Ltd.,ONGC,1925.0,Crude Oil,Oil Exploration,Large Cap,269.65,-0.81,79225300.0,-1.13,1.25,1.39,90867700.0,26607350.0,0.29,-0.01,AggressiveLongCover,"ONGC,",58.22,2024-06-21,0.1838
Bajaj Finance Ltd.,BAJFINANCE,125.0,Finance,Finance - NBFC,Large Cap,7134.25,-1.01,8403875.0,1.05,1.53,1.44,4579375.0,2492500.0,0.54,-0.04,AggressiveNewShort,"BAJFINANCE,",49.51,2024-06-21,0.1173
Tata Motors Ltd.,TATAMOTORS,1425.0,Automobile & Ancillaries,Automobiles-Trucks/Lcv,Large Cap,961.8,-1.68,84594150.0,1.03,1.47,1.55,89035975.0,40252475.0,0.45,-0.05,AggressiveNewShort,"TATAMOTORS,",48.11,2024-06-21,0.205
Samvardhana Motherson International Ltd.,MOTHERSON,7100.0,Automobile & Ancillaries,Auto Ancillary,Mid Cap,187.72,1.23,120132000.0,-1.02,0.87,1.07,54457000.0,54854600.0,1.01,-0.06,ShortCover,"MOTHERSON,",50.3,2024-06-21,0.1456
Eicher Motors Ltd.,EICHERMOT,175.0,Automobile & Ancillaries,Automobile Two & Three Wheelers,Large Cap,4845.5,-0.64,3792600.0,-1.01,0.61,0.6,1358350.0,745325.0,0.55,-0.03,LongCover,"EICHERMOT,",55.91,2024-06-21,0.0803
ACC Ltd.,ACC,300.0,Construction Materials,Cement & Construction Materials,Mid Cap,2590.2,-1.24,4779000.0,0.98,0.79,0.92,2262900.0,1241700.0,0.55,0.02,NewShort,"ACC,",53.81,2024-06-21,0.1133
Glenmark Pharmaceuticals Ltd.,GLENMARK,725.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,1230.6,-0.86,9436600.0,-0.98,0.73,0.83,1750150.0,1252075.0,0.72,-0.04,LongCover,"GLENMARK,",45.57,2024-06-21,0.0207
JSW Steel Ltd.,JSWSTEEL,675.0,Iron & Steel,Steel & Iron Products,Large Cap,936.9,0.78,14934375.0,0.96,1.83,1.58,9155700.0,6160725.0,0.67,0.07,AggressiveNewLong,"JSWSTEEL,",38.34,2024-06-21,0.1285
Bata India Ltd.,BATAINDIA,375.0,Retailing,Footwear,Small Cap,1461.2,-0.41,3923250.0,0.94,0.73,0.65,2064750.0,1719375.0,0.83,-0.05,NewShort,"BATAINDIA,",52.81,2024-06-21,0.22399999999999998
Indian Oil Corporation Ltd.,IOC,4875.0,Crude Oil,Refineries,Large Cap,166.62,-1.39,152519250.0,0.94,1.06,1.29,99659625.0,50139375.0,0.5,-0.02,AggressiveNewShort,"IOC,",56.04,2024-06-21,0.1998
Nestle India Ltd.,NESTLEIND,200.0,Fast Moving Consumer Goods,Consumer Food,Large Cap,2498.4,-1.63,5753200.0,0.92,1.98,1.77,1934800.0,767600.0,0.4,-0.04,AggressiveNewShort,"NESTLEIND,",48.17,2024-06-21,0.10339999999999999
Ashok Leyland Ltd.,ASHOKLEY,5000.0,Automobile & Ancillaries,Automobiles-Trucks/Lcv,Mid Cap,235.65,-0.51,86530000.0,0.86,0.67,0.7,57895000.0,35280000.0,0.61,0.02,NewShort,"ASHOKLEY,",42.34,2024-06-21,0.19649999999999998
Can Fin Homes Ltd.,CANFINHOME,975.0,Finance,Finance - Housing,Small Cap,860.85,-0.19,5053425.0,0.82,0.46,0.68,4003350.0,2896725.0,0.72,-0.02,NewShort,"CANFINHOME,",43.21,2024-06-21,0.21960000000000002
Zydus Lifesciences Ltd.,ZYDUSLIFE,900.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,1085.05,-0.33,10704600.0,-0.78,0.77,0.7,3014100.0,1701900.0,0.56,0.03,LongCover,"ZYDUSLIFE,",49.47,2024-06-21,0.12119999999999999
L&T Finance Ltd.,LTF,4462.0,Finance,Finance - NBFC,Mid Cap,183.04,-0.33,60593960.0,0.76,0.78,0.92,29449200.0,18816254.0,0.64,-0.03,NewShort,"LTF,",54.9,2024-06-21,0.2683
Oracle Financial Services Software Ltd.,OFSS,100.0,Information Technology,IT - Software,Mid Cap,9738.9,0.03,1158700.0,0.76,0.33,0.7,1593800.0,927900.0,0.58,-0.03,NewLong,"OFSS,",35.04,2024-06-21,0.1549
State Bank Of India,SBIN,750.0,Banking,Bank - Public,Large Cap,836.3,-0.88,89172750.0,0.75,1.09,1.04,84716250.0,40902750.0,0.48,-0.05,AggressiveNewShort,"SBIN,",36.73,2024-06-21,0.2016
Berger Paints India Ltd.,BERGEPAINT,1320.0,Chemicals,Paints,Large Cap,502.2,-1.56,26665320.0,0.73,0.82,0.76,6474600.0,4201560.0,0.65,0.03,NewShort,"BERGEPAINT,",48.49,2024-06-21,0.1448
ABB India Ltd.,ABB,125.0,Capital Goods,Electric Equipment,Large Cap,8399.4,-1.64,1496250.0,0.72,0.5,0.77,1917625.0,769375.0,0.4,-0.02,NewShort,"ABB,",44.78,2024-06-21,0.2216
Indiamart Intermesh Ltd.,INDIAMART,300.0,Information Technology,e-Commerce,Small Cap,2655.1,1.55,1207500.0,-0.72,2.53,2.57,1043400.0,477600.0,0.46,-0.03,AggressiveShortCover,"INDIAMART,",36.98,2024-06-21,0.20600000000000002
SBI Cards And Payment Services Ltd.,SBICARD,800.0,Finance,Finance - NBFC,Large Cap,725.35,-0.98,18996000.0,0.71,0.62,0.69,7952000.0,5954400.0,0.75,0.05,NewShort,"SBICARD,",58.05,2024-06-21,0.19329999999999997
SRF Ltd.,SRF,375.0,Chemicals,Chemicals,Large Cap,2460.05,-1.57,4093125.0,-0.71,1.02,1.19,2955375.0,1422750.0,0.48,0.03,AggressiveLongCover,"SRF,",51.38,2024-06-21,0.1499
Mahindra & Mahindra Ltd.,M&M,350.0,Automobile & Ancillaries,Automobiles - Passenger Cars,Large Cap,2839.95,-1.09,16047150.0,0.69,2.28,2.42,9164400.0,5715500.0,0.62,-0.07,AggressiveNewShort,"M&M,",59.63,2024-06-21,0.2382
Titan Company Ltd.,TITAN,175.0,Diamond & Jewellery,Diamond  &  Jewellery,Large Cap,3399.75,-1.05,8694525.0,-0.67,1.36,1.28,7516950.0,3351600.0,0.45,0.01,AggressiveLongCover,"TITAN,",52.76,2024-06-21,0.187
Vedanta Ltd.,VEDL,2300.0,Non - Ferrous Metals,Metal - Non Ferrous,Large Cap,470.25,0.06,81279700.0,-0.66,1.37,1.46,43042200.0,33189000.0,0.77,-0.01,AggressiveShortCover,"VEDL,",42.04,2024-06-21,0.1959
IDFC First Bank Ltd.,IDFCFIRSTB,7500.0,Banking,Bank - Private,Mid Cap,83.47,-0.44,406642500.0,0.65,0.72,0.87,192030000.0,117735000.0,0.61,-0.02,NewShort,"IDFCFIRSTB,",46.07,2024-06-21,0.2899
Maruti Suzuki India Ltd.,MARUTI,50.0,Automobile & Ancillaries,Automobiles - Passenger Cars,Large Cap,12201.5,0.43,2906500.0,0.58,1.61,1.38,4810200.0,1247950.0,0.26,0.0,AggressiveNewLong,"MARUTI,",52.97,2024-06-21,0.16870000000000002
Asian Paints Ltd.,ASIANPAINT,200.0,Chemicals,Paints,Large Cap,2890.85,-0.85,12255800.0,-0.56,1.87,1.5,5671800.0,2765600.0,0.49,0.0,AggressiveLongCover,"ASIANPAINT,",47.48,2024-06-21,0.0987
Petronet LNG Ltd.,PETRONET,3000.0,Industrials Gases & Fuels,Industrial  Gases & Fuels,Mid Cap,320.25,1.93,44499000.0,-0.56,1.92,2.18,19500000.0,13869000.0,0.71,0.03,AggressiveShortCover,"PETRONET,",53.75,2024-06-21,0.20370000000000002
Coal India Ltd.,COALINDIA,2100.0,Mining,Mining & Minerals,Large Cap,480.2,-0.61,57002400.0,0.53,1.39,1.66,58466100.0,29341200.0,0.5,-0.01,AggressiveNewShort,"COALINDIA,",47.45,2024-06-21,0.1813
Kotak Mahindra Bank Ltd.,KOTAKBANK,400.0,Banking,Bank - Private,Large Cap,1775.65,0.53,41375200.0,-0.51,2.79,3.44,12892400.0,8640000.0,0.67,0.02,AggressiveShortCover,"KOTAKBANK,",75.8,2024-06-21,0.124
Havells India Ltd.,HAVELLS,500.0,Capital Goods,Electric Equipment,Large Cap,1887.05,3.78,7602500.0,-0.5,1.76,0.85,4460000.0,2332500.0,0.52,0.06,ShortCover,"HAVELLS,",33.86,2024-06-21,0.1101
HCL Technologies Ltd.,HCLTECH,350.0,Information Technology,IT - Software,Large Cap,1447.85,0.3,19249300.0,-0.46,2.05,1.56,9447200.0,4257050.0,0.45,-0.01,AggressiveShortCover,"HCLTECH,",49.78,2024-06-21,0.1935
Shree Cement Ltd.,SHREECEM,25.0,Construction Materials,Cement & Construction Materials,Large Cap,27403.8,-1.06,259800.0,-0.46,1.82,1.65,83275.0,43325.0,0.52,-0.02,AggressiveLongCover,"SHREECEM,",47.31,2024-06-21,0.0588
GAIL (India) Ltd.,GAIL,4575.0,Industrials Gases & Fuels,Industrial  Gases & Fuels,Large Cap,214.76,-1.76,140594325.0,0.4,0.73,0.85,78873000.0,43654650.0,0.55,-0.02,NewShort,"GAIL,",43.75,2024-06-21,0.1789
Aurobindo Pharma Ltd.,AUROPHARMA,550.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,1241.1,-0.17,12410200.0,-0.35,0.4,0.31,4292200.0,2522850.0,0.59,0.0,LongCover,"AUROPHARMA,",42.11,2024-06-21,0.0989
Mahanagar Gas Ltd.,MGL,400.0,Gas Transmission,Gas Transmission/Marketing,Small Cap,1487.45,-1.28,1739200.0,0.35,1.98,2.01,2313600.0,889600.0,0.38,-0.05,AggressiveNewShort,"MGL,",42.11,2024-06-21,0.2109
National Aluminium Company Ltd.,NATIONALUM,3750.0,Non - Ferrous Metals,Aluminium & Aluminium Products,Small Cap,193.98,1.41,71583750.0,0.35,1.25,1.26,38471250.0,22575000.0,0.59,0.04,AggressiveNewLong,"NATIONALUM,",31.9,2024-06-21,0.20489999999999997
Interglobe Aviation Ltd.,INDIGO,300.0,Aviation,Airlines,Large Cap,4310.15,1.91,9336900.0,-0.33,0.93,0.91,6024600.0,2901600.0,0.48,0.01,ShortCover,"INDIGO,",62.04,2024-06-21,0.1837
Sun TV Network Ltd.,SUNTV,1500.0,Media & Entertainment,TV Broadcasting & Software Production,Mid Cap,776.15,0.67,7483500.0,-0.32,0.71,0.49,5364000.0,2899500.0,0.54,0.0,ShortCover,"SUNTV,",19.62,2024-06-21,0.1858
Hindustan Petroleum Corporation Ltd.,HINDPETRO,2025.0,Crude Oil,Refineries,Mid Cap,340.85,-2.39,54385425.0,0.3,1.44,1.74,28370250.0,15815250.0,0.56,-0.04,AggressiveNewShort,"HINDPETRO,",45.15,2024-06-21,0.21109999999999998
NTPC Ltd.,NTPC,1500.0,Power,Power Generation/Distribution,Large Cap,359.8,0.6,96943500.0,0.3,1.65,1.12,81112500.0,19254000.0,0.24,0.0,AggressiveNewLong,"NTPC,",40.9,2024-06-21,0.1298
Bharat Heavy Electricals Ltd.,BHEL,2625.0,Capital Goods,Engineering - Industrial Equipments,Mid Cap,295.05,0.56,83973750.0,-0.29,0.92,0.88,66934875.0,35518875.0,0.53,0.0,ShortCover,"BHEL,",34.08,2024-06-21,0.2116
United Spirits Ltd.,UNITDSPR,700.0,Alcohol,Breweries & Distilleries,Large Cap,1260.65,-0.39,11561200.0,-0.28,0.37,0.3,3648400.0,1979600.0,0.54,0.0,LongCover,"UNITDSPR,",58.73,2024-06-21,0.1553
Multi Commodity Exchange Of India Ltd.,MCX,200.0,Finance,Finance - Stock Broking,Small Cap,3808.85,-1.1,2696600.0,-0.25,0.86,0.93,1304000.0,856400.0,0.66,-0.04,LongCover,"MCX,",33.67,2024-06-21,0.1484
HDFC Asset Management Company Ltd.,HDFCAMC,150.0,Finance,Finance - Asset Management,Mid Cap,3912.8,0.53,2976300.0,0.24,0.61,0.65,1129950.0,546900.0,0.48,-0.01,NewLong,"HDFCAMC,",46.0,2024-06-21,0.196
UPL Ltd.,UPL,1300.0,Chemicals,Pesticides & Agrochemicals,Mid Cap,565.95,-0.54,40354600.0,-0.24,1.4,2.23,18144100.0,10654800.0,0.59,0.07,AggressiveLongCover,"UPL,",54.4,2024-06-21,0.2151
PVR Inox Ltd.,PVRINOX,407.0,Media & Entertainment,"Film Production, Distribution & Entertainment",Small Cap,1436.85,3.84,5175412.0,-0.23,4.91,3.63,3528283.0,1682538.0,0.48,0.01,AggressiveShortCover,"PVRINOX,",33.44,2024-06-21,0.2469
Tata Consumer Products Ltd.,TATACONSUM,450.0,Agriculture,Tea/Coffee,Large Cap,1084.9,-1.66,12169350.0,0.23,1.3,1.62,6251850.0,3392100.0,0.54,-0.04,AggressiveNewShort,"TATACONSUM,",63.54,2024-06-21,0.1406
Britannia Industries Ltd.,BRITANNIA,200.0,Fast Moving Consumer Goods,Consumer Food,Large Cap,5330.3,-0.9,2439800.0,-0.2,1.04,1.22,1732000.0,509400.0,0.29,-0.03,AggressiveLongCover,"BRITANNIA,",61.62,2024-06-21,0.0741
Punjab National Bank,PNB,8000.0,Banking,Bank - Public,Large Cap,125.8,-2.09,329800000.0,0.19,0.72,0.85,144624000.0,77224000.0,0.53,0.01,NewShort,"PNB,",39.45,2024-06-21,0.2351
Exide Industries Ltd.,EXIDEIND,1800.0,Automobile & Ancillaries,Batteries,Mid Cap,569.7,-0.45,20565000.0,-0.15,0.67,0.85,12807000.0,10425600.0,0.81,-0.04,LongCover,"EXIDEIND,",45.95,2024-06-21,0.1887
Bajaj Auto Ltd.,BAJAJ-AUTO,125.0,Automobile & Ancillaries,Automobile Two & Three Wheelers,Large Cap,9602.25,-0.31,2028575.0,0.13,1.19,1.44,1214650.0,809975.0,0.67,0.01,AggressiveNewShort,"BAJAJ-AUTO,",56.4,2024-06-21,0.0
Crompton Greaves Consumer Electricals Ltd.,CROMPTON,1800.0,Consumer Durables,Consumer Durables - Domestic Appliances,Small Cap,426.5,-0.55,18423000.0,0.13,1.85,1.83,4896000.0,3466800.0,0.71,-0.19,AggressiveNewShort,"CROMPTON,",53.05,2024-06-21,0.09849999999999999
IndusInd Bank Ltd.,INDUSINDBK,500.0,Banking,Bank - Private,Large Cap,1527.15,-0.05,25457000.0,-0.13,1.16,1.51,8406000.0,6903500.0,0.82,0.0,AggressiveLongCover,"INDUSINDBK,",57.72,2024-06-21,0.1508
Cummins India Ltd.,CUMMINSIND,300.0,Automobile & Ancillaries,Diesel Engines,Mid Cap,3899.95,1.11,4202400.0,0.09,0.86,0.7,1821300.0,1057800.0,0.58,0.05,NewLong,"CUMMINSIND,",44.01,2024-06-21,0.1072
Dabur India Ltd.,DABUR,1250.0,Fast Moving Consumer Goods,Household & Personal Products,Large Cap,589.95,-1.8,21975000.0,-0.09,1.03,1.3,15753750.0,6886250.0,0.44,-0.01,AggressiveLongCover,"DABUR,",71.44,2024-06-21,0.0801
Mahindra & Mahindra Financial Services Ltd.,M&MFIN,2000.0,Finance,Finance - NBFC,Mid Cap,306.05,-0.36,38848000.0,-0.09,0.6,0.8,15298000.0,8608000.0,0.56,0.01,LongCover,"M&MFIN,",66.04,2024-06-21,0.2318
Colgate-Palmolive (India) Ltd.,COLPAL,350.0,Fast Moving Consumer Goods,Household & Personal Products,Mid Cap,2826.25,-1.03,2637950.0,0.08,1.55,1.96,1026550.0,567350.0,0.55,0.0,AggressiveNewShort,"COLPAL,",63.02,2024-06-21,0.1085
Tata Communications Ltd.,TATACOMM,500.0,Telecom,Telecommunication - Service  Provider,Mid Cap,1845.75,-1.04,7095500.0,-0.06,0.76,0.8,2519500.0,1409000.0,0.56,0.03,LongCover,"TATACOMM,",52.85,2024-06-21,0.17420000000000002
LIC Housing Finance Ltd.,LICHSGFIN,1000.0,Finance,Finance - Housing,Mid Cap,731.75,-1.07,29410000.0,0.03,0.77,1.02,9635000.0,10166000.0,1.06,-0.01,NewShort,"LICHSGFIN,",59.09,2024-06-21,0.0913
Laurus Labs Ltd.,LAURUSLABS,1700.0,Healthcare,Pharmaceuticals & Drugs,Small Cap,430.0,-0.66,18412700.0,-0.01,0.97,0.8,7910100.0,3272500.0,0.41,0.0,LongCover,"LAURUSLABS,",32.92,2024-06-21,0.1776
