Stock Name,Symbol,Lot Size,Sector Name,Industry Name,MCap Category,Close,Chg %,Cumulative Future OI,OI Chg %,Volume (Times),Delivery (Times),Cumulative Call OI,Cumulative Put OI,Put Call Ratio (PCR),PCR Change 1D,OI Trend,Symbol with Comma for External Upload,%DlyQttoTradedQty,Date,Rollover
Jindal Steel & Power Ltd.,JINDALSTEL,625.0,Iron & Steel,Steel/Sponge Iron/Pig Iron,Large Cap,1055.45,0.49,12925000.0,1.03,0.45,0.33,4433125.0,2980625.0,0.67,0.03,NewLong,"JINDALSTEL,",42.33,2024-07-04,0.0104
National Aluminium Company Ltd.,NATIONALUM,3750.0,Non - Ferrous Metals,Aluminium & Aluminium Products,Small Cap,194.58,0.43,68872500.0,1.02,0.92,0.68,20272500.0,13346250.0,0.66,-0.09,NewLong,"NATIONALUM,",29.46,2024-07-04,0.0375
Astral Ltd.,ASTRAL,367.0,Plastic Products,Plastic Products,Mid Cap,2369.55,-1.27,2909943.0,-1.01,0.79,1.08,1486350.0,611055.0,0.41,0.02,LongCover,"ASTRAL,",51.36,2024-07-04,0.0212
Escorts Kubota Ltd.,ESCORTS,275.0,Automobile & Ancillaries,Automobiles-Tractors,Mid Cap,4105.8,-0.28,1373075.0,1.01,0.39,0.38,631125.0,329175.0,0.52,0.02,NewShort,"ESCORTS,",47.95,2024-07-04,0.0246
Havells India Ltd.,HAVELLS,500.0,Capital Goods,Electric Equipment,Large Cap,1882.6,0.2,7886500.0,1.0,0.44,0.37,2212500.0,1469000.0,0.66,0.01,NewLong,"HAVELLS,",48.35,2024-07-04,0.0242
Vodafone Idea Ltd.,IDEA,40000.0,Telecom,Telecommunication - Service  Provider,Mid Cap,17.48,0.06,4059640000.0,0.96,0.53,0.52,1304640000.0,702440000.0,0.54,0.0,NewLong,"IDEA,",28.43,2024-07-04,0.0594
SBI Cards And Payment Services Ltd.,SBICARD,800.0,Finance,Finance - NBFC,Large Cap,718.9,0.51,18872800.0,0.96,0.82,0.82,7965600.0,5792800.0,0.73,-0.05,NewLong,"SBICARD,",61.28,2024-07-04,0.0638
Mahindra & Mahindra Ltd.,M&M,350.0,Automobile & Ancillaries,Automobiles - Passenger Cars,Large Cap,2902.8,0.86,14023800.0,-0.94,0.55,0.43,5230750.0,2851450.0,0.55,-0.01,ShortCover,"M&M,",46.5,2024-07-04,0.015
IndusInd Bank Ltd.,INDUSINDBK,500.0,Banking,Bank - Private,Large Cap,1442.85,-0.87,28846500.0,-0.93,0.59,0.51,11762500.0,7990500.0,0.68,-0.04,LongCover,"INDUSINDBK,",48.17,2024-07-04,0.024
Bajaj Finserv Ltd.,BAJAJFINSV,500.0,Finance,Finance - Investment,Large Cap,1585.7,-0.53,12924000.0,-0.92,0.69,0.7,5124500.0,2613500.0,0.51,0.0,LongCover,"BAJAJFINSV,",60.64,2024-07-04,0.025
Balkrishna Industries Ltd.,BALKRISIND,300.0,Automobile & Ancillaries,Tyres & Allied,Mid Cap,3147.8,1.14,2055300.0,-0.9,0.38,0.18,545400.0,408600.0,0.75,-0.05,ShortCover,"BALKRISIND,",28.89,2024-07-04,0.0134
Trent Ltd.,TRENT,200.0,Retailing,Retailing,Large Cap,5597.45,1.88,3355600.0,0.9,0.69,0.58,986600.0,682400.0,0.69,0.07,NewLong,"TRENT,",43.0,2024-07-04,0.029500000000000002
Birlasoft Ltd.,BSOFT,1000.0,Information Technology,IT - Software,Small Cap,717.4,0.86,14695000.0,0.89,0.59,0.46,7048000.0,4349000.0,0.62,0.01,NewLong,"BSOFT,",31.65,2024-07-04,0.0438
Alkem Laboratories Ltd.,ALKEM,100.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,4981.35,0.21,1453500.0,-0.85,0.3,0.24,298700.0,120900.0,0.4,-0.03,ShortCover,"ALKEM,",56.8,2024-07-04,0.0078000000000000005
Cummins India Ltd.,CUMMINSIND,300.0,Automobile & Ancillaries,Diesel Engines,Mid Cap,4064.3,2.69,4182600.0,-0.85,1.33,0.89,876300.0,571500.0,0.65,-0.01,ShortCover,"CUMMINSIND,",40.87,2024-07-04,0.0144
UPL Ltd.,UPL,1300.0,Chemicals,Pesticides & Agrochemicals,Mid Cap,570.45,-0.3,36351900.0,0.85,1.16,1.07,10110100.0,6774300.0,0.67,0.0,AggressiveNewShort,"UPL,",42.25,2024-07-04,0.039599999999999996
Bank Of Baroda,BANKBARODA,2925.0,Banking,Bank - Public,Large Cap,270.15,0.86,163068750.0,-0.82,0.87,0.91,32248125.0,22551750.0,0.7,-0.02,ShortCover,"BANKBARODA,",46.07,2024-07-04,0.0158
Tata Communications Ltd.,TATACOMM,500.0,Telecom,Telecommunication - Service  Provider,Mid Cap,1876.3,-0.97,7363500.0,0.8,0.67,0.73,2218000.0,1355500.0,0.61,-0.01,NewShort,"TATACOMM,",61.03,2024-07-04,0.025699999999999997
Page Industries Ltd.,PAGEIND,15.0,Textile,Textile,Mid Cap,38691.65,0.77,182445.0,-0.78,0.38,0.19,24060.0,11475.0,0.48,0.02,ShortCover,"PAGEIND,",26.05,2024-07-04,0.027000000000000003
NTPC Ltd.,NTPC,1500.0,Power,Power Generation/Distribution,Large Cap,372.95,0.08,97203000.0,0.76,0.59,0.57,31470000.0,13950000.0,0.44,-0.02,NewLong,"NTPC,",54.17,2024-07-04,0.0318
Bata India Ltd.,BATAINDIA,375.0,Retailing,Footwear,Small Cap,1509.65,1.14,3922500.0,0.73,0.41,0.33,2509125.0,1079625.0,0.43,-0.02,NewLong,"BATAINDIA,",45.33,2024-07-04,0.0815
Shree Cement Ltd.,SHREECEM,25.0,Construction Materials,Cement & Construction Materials,Large Cap,27459.05,0.27,290400.0,-0.71,0.81,0.75,57225.0,18100.0,0.32,0.04,ShortCover,"SHREECEM,",55.45,2024-07-04,0.0077
Larsen & Toubro Ltd.,LT,150.0,Infrastructure,Engineering - Construction,Large Cap,3573.3,-1.14,17007300.0,0.69,0.5,0.41,6684450.0,2795100.0,0.42,-0.02,NewShort,"LT,",52.06,2024-07-04,0.0236
Pidilite Industries Ltd.,PIDILITIND,250.0,Chemicals,Chemicals,Large Cap,3097.4,-0.47,2345750.0,0.65,0.58,0.6,621500.0,295750.0,0.48,0.0,NewShort,"PIDILITIND,",69.19,2024-07-04,0.1865
Tata Motors Ltd.,TATAMOTORS,550.0,Automobile & Ancillaries,Automobiles-Trucks/Lcv,Large Cap,998.2,2.31,67722600.0,-0.65,0.8,0.64,40108750.0,24910050.0,0.62,-0.01,ShortCover,"TATAMOTORS,",45.61,2024-07-04,0.0636
Punjab National Bank,PNB,8000.0,Banking,Bank - Public,Large Cap,121.53,-0.09,236288000.0,0.6,0.26,0.16,98528000.0,52576000.0,0.53,-0.04,NewShort,"PNB,",30.38,2024-07-04,0.0662
Tata Power Company Ltd.,TATAPOWER,1350.0,Power,Power Generation/Distribution,Large Cap,436.25,0.55,96878700.0,-0.59,0.98,0.77,34225200.0,22581450.0,0.66,0.04,ShortCover,"TATAPOWER,",43.24,2024-07-04,0.0709
Power Grid Corporation Of India Ltd.,POWERGRID,3600.0,Power,Power Generation/Distribution,Large Cap,335.0,-0.04,67093200.0,-0.57,0.78,0.73,30852000.0,15508800.0,0.5,-0.03,LongCover,"POWERGRID,",57.23,2024-07-04,0.0301
Sun Pharmaceutical Industries Ltd.,SUNPHARMA,350.0,Healthcare,Pharmaceuticals & Drugs,Large Cap,1557.9,1.56,17411800.0,-0.55,1.27,1.03,6781250.0,2206750.0,0.33,-0.05,AggressiveShortCover,"SUNPHARMA,",46.1,2024-07-04,0.0115
Info Edge (India) Ltd.,NAUKRI,150.0,Information Technology,BPO/ITeS,Mid Cap,6736.45,-1.1,1120050.0,0.54,0.23,0.12,426150.0,268800.0,0.63,0.01,NewShort,"NAUKRI,",31.09,2024-07-04,0.010700000000000001
Aurobindo Pharma Ltd.,AUROPHARMA,550.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,1254.65,1.28,12891450.0,-0.53,0.45,0.24,2574550.0,2027850.0,0.79,-0.03,ShortCover,"AUROPHARMA,",35.26,2024-07-04,0.0131
IDFC Ltd.,IDFC,5000.0,Finance,Finance - NBFC,Small Cap,121.51,1.04,110905000.0,0.52,0.54,0.34,19320000.0,14825000.0,0.77,-0.02,NewLong,"IDFC,",35.42,2024-07-04,0.055999999999999994
Maruti Suzuki India Ltd.,MARUTI,50.0,Automobile & Ancillaries,Automobiles - Passenger Cars,Large Cap,12089.6,-0.28,3569900.0,0.49,0.32,0.26,2760850.0,1223200.0,0.44,-0.02,NewShort,"MARUTI,",54.27,2024-07-04,0.0335
City Union Bank Ltd.,CUB,5000.0,Banking,Bank - Private,Small Cap,172.79,1.6,26720000.0,-0.47,1.18,1.28,13190000.0,8010000.0,0.61,0.05,AggressiveShortCover,"CUB,",41.16,2024-07-04,0.076
Max Financial Services Ltd.,MFSL,800.0,Finance,Finance - Others,Mid Cap,1002.45,0.55,5309600.0,-0.46,0.93,0.46,1968800.0,854400.0,0.43,-0.29,ShortCover,"MFSL,",35.87,2024-07-04,0.017
HDFC Life Insurance Company Ltd.,HDFCLIFE,1100.0,Finance,Insurance,Large Cap,603.95,1.31,36176800.0,-0.45,1.23,1.18,14103100.0,6494400.0,0.46,0.0,AggressiveShortCover,"HDFCLIFE,",46.36,2024-07-04,0.027200000000000002
Abbott India Ltd.,ABBOTINDIA,20.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,27902.35,1.1,160220.0,0.44,0.63,0.47,41200.0,15380.0,0.37,0.04,NewLong,"ABBOTINDIA,",33.28,2024-07-04,0.008100000000000001
Canara Bank,CANBK,6750.0,Banking,Bank - Public,Large Cap,117.27,0.19,260097750.0,0.44,0.76,0.7,89876250.0,62046000.0,0.69,-0.02,NewLong,"CANBK,",45.23,2024-07-04,0.0351
United Spirits Ltd.,UNITDSPR,700.0,Alcohol,Breweries & Distilleries,Large Cap,1259.4,-0.95,11025000.0,0.43,0.63,0.71,2151800.0,1215900.0,0.57,0.07,NewShort,"UNITDSPR,",63.63,2024-07-04,0.0111
Crompton Greaves Consumer Electricals Ltd.,CROMPTON,1800.0,Consumer Durables,Consumer Durables - Domestic Appliances,Small Cap,408.6,-0.63,21513600.0,-0.39,0.29,0.16,4622400.0,2322000.0,0.5,0.01,LongCover,"CROMPTON,",32.03,2024-07-04,0.0147
Exide Industries Ltd.,EXIDEIND,1800.0,Automobile & Ancillaries,Batteries,Mid Cap,566.2,-0.47,25417800.0,-0.39,0.49,0.57,18576000.0,10170000.0,0.55,0.02,LongCover,"EXIDEIND,",43.13,2024-07-04,0.0374
Britannia Industries Ltd.,BRITANNIA,200.0,Fast Moving Consumer Goods,Consumer Food,Large Cap,5426.25,-0.42,2699200.0,-0.38,0.59,0.54,614000.0,302600.0,0.49,-0.03,LongCover,"BRITANNIA,",49.71,2024-07-04,0.0203
Cholamandalam Investment and Finance Company Ltd.,CHOLAFIN,625.0,Finance,Finance - NBFC,Large Cap,1421.7,-0.95,8251250.0,-0.37,0.46,0.43,1865625.0,1288750.0,0.69,-0.03,LongCover,"CHOLAFIN,",43.05,2024-07-04,0.0102
Colgate-Palmolive (India) Ltd.,COLPAL,350.0,Fast Moving Consumer Goods,Household & Personal Products,Mid Cap,2885.15,0.23,2858450.0,0.37,0.29,0.22,466550.0,313600.0,0.67,0.03,NewLong,"COLPAL,",47.26,2024-07-04,0.008100000000000001
Dabur India Ltd.,DABUR,1250.0,Fast Moving Consumer Goods,Household & Personal Products,Large Cap,605.95,-0.62,18388750.0,0.35,0.93,1.1,9367500.0,5393750.0,0.58,-0.02,NewShort,"DABUR,",66.18,2024-07-04,0.0184
GMR Airports Infrastructure Ltd.,GMRINFRA,11250.0,Aviation,Airport Management Services,Mid Cap,96.83,0.3,221681250.0,-0.34,0.43,0.5,112770000.0,67657500.0,0.6,-0.01,ShortCover,"GMRINFRA,",45.21,2024-07-04,0.0319
RBL Bank Ltd.,RBLBANK,2500.0,Banking,Bank - Private,Small Cap,266.15,-1.26,59175000.0,0.34,0.98,0.78,17805000.0,10242500.0,0.58,0.0,NewShort,"RBLBANK,",25.86,2024-07-04,0.025
State Bank Of India,SBIN,750.0,Banking,Bank - Public,Large Cap,839.3,-0.08,96737250.0,0.31,0.67,0.75,51963750.0,27045000.0,0.52,0.01,NewShort,"SBIN,",46.77,2024-07-04,0.0322
Ultratech Cement Ltd.,ULTRACEMCO,100.0,Construction Materials,Cement & Construction Materials,Large Cap,11760.05,-0.94,2547500.0,0.3,0.27,0.26,1540200.0,977600.0,0.63,0.01,NewShort,"ULTRACEMCO,",36.48,2024-07-04,0.1175
Adani Ports and Special Economic Zone Ltd.,ADANIPORTS,400.0,Logistics,Port,Large Cap,1503.65,-0.46,28865600.0,0.29,0.46,0.28,11279200.0,8358400.0,0.74,-0.07,NewShort,"ADANIPORTS,",36.65,2024-07-04,0.0308
Eicher Motors Ltd.,EICHERMOT,175.0,Automobile & Ancillaries,Automobile Two & Three Wheelers,Large Cap,4689.5,-0.06,3470075.0,-0.29,0.35,0.29,1040550.0,622825.0,0.6,-0.01,LongCover,"EICHERMOT,",54.25,2024-07-04,0.0172
Godrej Properties Ltd.,GODREJPROP,225.0,Realty,Construction - Real Estate,Mid Cap,3306.25,-0.73,3456000.0,-0.29,0.31,0.25,1499400.0,870300.0,0.58,0.0,LongCover,"GODREJPROP,",26.81,2024-07-04,0.0414
Hero MotoCorp Ltd.,HEROMOTOCO,150.0,Automobile & Ancillaries,Automobile Two & Three Wheelers,Mid Cap,5558.35,-0.38,4210950.0,-0.27,0.98,1.3,1548750.0,738000.0,0.48,0.02,LongCover,"HEROMOTOCO,",66.23,2024-07-04,0.0235
LIC Housing Finance Ltd.,LICHSGFIN,1000.0,Finance,Finance - Housing,Mid Cap,793.0,-0.82,29677000.0,0.27,0.36,0.37,8577000.0,4355000.0,0.51,-0.01,NewShort,"LICHSGFIN,",41.85,2024-07-04,0.0292
ICICI Lombard General Insurance Company Ltd.,ICICIGI,500.0,Finance,Insurance,Large Cap,1827.65,-1.38,4451000.0,0.24,0.44,0.45,944000.0,638000.0,0.68,-0.08,NewShort,"ICICIGI,",59.14,2024-07-04,0.016399999999999998
Coromandel International Ltd.,COROMANDEL,700.0,Chemicals,Fertilizers,Mid Cap,1579.55,-0.26,3969700.0,-0.21,0.46,0.39,1545600.0,666400.0,0.43,0.01,LongCover,"COROMANDEL,",33.65,2024-07-04,0.045700000000000005
Reliance Industries Ltd.,RELIANCE,250.0,Crude Oil,Refineries,Large Cap,3108.05,0.1,35788250.0,0.2,0.42,0.37,19171500.0,12853750.0,0.67,0.01,NewLong,"RELIANCE,",42.52,2024-07-04,0.1779
Godrej Consumer Products Ltd.,GODREJCP,500.0,Fast Moving Consumer Goods,Household & Personal Products,Large Cap,1363.85,-0.3,5795500.0,-0.18,0.21,0.18,1362000.0,789500.0,0.58,0.03,LongCover,"GODREJCP,",52.39,2024-07-04,0.0098
Manappuram Finance Ltd.,MANAPPURAM,3000.0,Finance,Finance - NBFC,Small Cap,208.41,0.03,46293000.0,0.18,0.21,0.31,12609000.0,8937000.0,0.71,0.0,NewLong,"MANAPPURAM,",41.72,2024-07-04,0.0231
Petronet LNG Ltd.,PETRONET,3000.0,Industrials Gases & Fuels,Industrial  Gases & Fuels,Mid Cap,332.1,-0.55,34218000.0,-0.17,0.57,0.65,13557000.0,11403000.0,0.84,-0.01,LongCover,"PETRONET,",46.54,2024-07-04,0.050499999999999996
Asian Paints Ltd.,ASIANPAINT,200.0,Chemicals,Paints,Large Cap,2934.9,0.32,12531400.0,0.16,0.82,0.79,3356200.0,2118800.0,0.63,0.03,NewLong,"ASIANPAINT,",53.95,2024-07-04,0.032400000000000005
Oil & Natural Gas Corporation Ltd.,ONGC,1925.0,Crude Oil,Oil Exploration,Large Cap,277.05,0.86,76786325.0,0.16,0.77,0.74,44906400.0,16585800.0,0.37,0.0,NewLong,"ONGC,",49.83,2024-07-04,0.0542
Jubilant FoodWorks Ltd.,JUBLFOOD,1250.0,Fast Moving Consumer Goods,Consumer Food,Mid Cap,567.1,-0.56,22017500.0,0.14,0.5,0.49,5621250.0,3355000.0,0.6,-0.05,NewShort,"JUBLFOOD,",48.62,2024-07-04,0.0564
MRF Ltd.,MRF,5.0,Automobile & Ancillaries,Tyres & Allied,Mid Cap,128517.85,-0.32,66025.0,-0.13,0.48,0.41,18800.0,9840.0,0.52,0.03,LongCover,"MRF,",31.29,2024-07-04,0.023399999999999997
Balrampur Chini Mills Ltd.,BALRAMCHIN,1600.0,Agriculture,Sugar,Small Cap,427.6,-0.31,10321600.0,0.12,0.77,0.82,5009600.0,3875200.0,0.77,0.0,NewShort,"BALRAMCHIN,",37.42,2024-07-04,0.0403
Aarti Industries Ltd.,AARTIIND,1000.0,Chemicals,Chemicals,Small Cap,718.45,0.57,12452000.0,0.11,0.82,0.72,5062000.0,2570000.0,0.51,-0.03,NewLong,"AARTIIND,",32.97,2024-07-04,0.0286
Mahanagar Gas Ltd.,MGL,400.0,Gas Transmission,Gas Transmission/Marketing,Small Cap,1666.15,-1.84,2440400.0,0.1,0.22,0.36,3136000.0,1748800.0,0.56,-0.03,NewShort,"MGL,",28.54,2024-07-04,0.1382
IDFC First Bank Ltd.,IDFCFIRSTB,7500.0,Banking,Bank - Private,Mid Cap,81.17,0.36,430275000.0,-0.09,0.66,0.59,191565000.0,97995000.0,0.51,-0.01,ShortCover,"IDFCFIRSTB,",35.96,2024-07-04,0.0704
Indian Railway Catering And Tourism Corporation Ltd.,IRCTC,875.0,Hospitality,Travel Services,Mid Cap,1006.05,0.18,21381500.0,-0.07,0.57,0.42,12829250.0,7536375.0,0.59,0.0,ShortCover,"IRCTC,",38.22,2024-07-04,0.0518
Berger Paints India Ltd.,BERGEPAINT,1320.0,Chemicals,Paints,Large Cap,513.0,0.45,20306880.0,0.05,0.89,1.09,4934160.0,2306040.0,0.47,0.01,NewLong,"BERGEPAINT,",62.81,2024-07-04,0.0463
ICICI Prudential Life Insurance Company Ltd.,ICICIPRULI,1500.0,Finance,Insurance,Large Cap,633.45,-0.15,11871000.0,0.04,0.61,0.49,3642000.0,2616000.0,0.72,0.02,NewShort,"ICICIPRULI,",40.14,2024-07-04,0.0166
Aditya Birla Capital Ltd.,ABCAPITAL,5400.0,Finance,Finance - NBFC,Mid Cap,237.38,-0.08,65167200.0,0.02,0.8,0.92,28474200.0,17188200.0,0.6,-0.09,NewShort,"ABCAPITAL,",35.94,2024-07-04,0.0223
Bosch Ltd.,BOSCHLTD,25.0,Automobile & Ancillaries,Auto Ancillary,Mid Cap,35276.4,2.11,302275.0,-0.02,0.54,0.47,46525.0,23775.0,0.51,0.04,ShortCover,"BOSCHLTD,",35.66,2024-07-04,0.018799999999999997
HDFC Asset Management Company Ltd.,HDFCAMC,150.0,Finance,Finance - Asset Management,Mid Cap,4220.8,2.3,2665650.0,0.01,1.03,1.01,724800.0,465600.0,0.64,0.08,AggressiveNewLong,"HDFCAMC,",42.42,2024-07-04,0.0181
