Stock Name,Symbol,Lot Size,Sector Name,Industry Name,MCap Category,Close,Chg %,Cumulative Future OI,OI Chg %,Volume (Times),Delivery (Times),Cumulative Call OI,Cumulative Put OI,Put Call Ratio (PCR),PCR Change 1D,OI Trend,Symbol with Comma for External Upload,%DlyQttoTradedQty,Date,Rollover
Aditya Birla Fashion and Retail Ltd.,ABFRL,2600.0,Retailing,Retailing,Small Cap,328.25,1.48,35929400.0,1.3,0.27,0.22,15111200.0,11154000.0,0.74,-0.04,NewLong,"ABFRL,",27.05,2024-06-12,0.1048
Axis Bank Ltd.,AXISBANK,625.0,Banking,Bank - Private,Large Cap,1187.9,-0.56,41635000.0,-1.3,0.59,0.57,16886250.0,7942500.0,0.47,-0.01,LongCover,"AXISBANK,",49.11,2024-06-12,0.025
Oil & Natural Gas Corporation Ltd.,ONGC,1925.0,Crude Oil,Oil Exploration,Large Cap,275.5,0.71,80788400.0,-1.29,0.68,0.79,87348800.0,30915500.0,0.35,0.02,ShortCover,"ONGC,",47.13,2024-06-12,0.0526
LTIMindtree Ltd.,LTIM,150.0,Information Technology,IT - Software,Large Cap,4951.1,0.97,3869550.0,1.28,1.27,1.23,1638900.0,817650.0,0.5,-0.03,AggressiveNewLong,"LTIM,",47.03,2024-06-12,0.0646
Cholamandalam Investment and Finance Company Ltd.,CHOLAFIN,625.0,Finance,Finance - NBFC,Large Cap,1359.05,2.01,9880000.0,1.27,0.84,0.89,2120625.0,1535625.0,0.72,0.07,NewLong,"CHOLAFIN,",49.03,2024-06-12,0.0148
Shriram Finance Ltd.,SHRIRAMFIN,300.0,Finance,Finance - NBFC,Large Cap,2566.95,1.34,6204300.0,1.23,0.57,0.53,1439400.0,775200.0,0.54,0.06,NewLong,"SHRIRAMFIN,",46.47,2024-06-12,0.0123
AU Small Finance Bank Ltd.,AUBANK,1000.0,Banking,Bank - Private,Mid Cap,667.05,-0.68,25010000.0,-1.22,0.68,0.66,7241000.0,4931000.0,0.68,0.02,LongCover,"AUBANK,",28.07,2024-06-12,0.0751
Deepak Nitrite Ltd.,DEEPAKNTR,300.0,Chemicals,Chemicals,Mid Cap,2351.8,1.55,2240400.0,-1.2,1.69,2.17,1261800.0,896100.0,0.71,0.03,AggressiveShortCover,"DEEPAKNTR,",54.11,2024-06-12,0.060899999999999996
Nestle India Ltd.,NESTLEIND,200.0,Fast Moving Consumer Goods,Consumer Food,Large Cap,2537.3,-0.18,5588000.0,-1.2,0.45,0.52,1307400.0,742600.0,0.57,0.01,LongCover,"NESTLEIND,",59.3,2024-06-12,0.0222
Indian Railway Catering And Tourism Corporation Ltd.,IRCTC,875.0,Hospitality,Travel Services,Mid Cap,1026.95,0.68,17172750.0,-1.19,0.79,1.48,17529750.0,9170000.0,0.52,-0.02,ShortCover,"IRCTC,",50.99,2024-06-12,0.07440000000000001
Bajaj Auto Ltd.,BAJAJ-AUTO,125.0,Automobile & Ancillaries,Automobile Two & Three Wheelers,Large Cap,9904.25,0.93,2127100.0,-1.16,0.71,0.9,902100.0,806950.0,0.89,0.06,ShortCover,"BAJAJ-AUTO,",56.32,2024-06-12,0.0
Tata Power Company Ltd.,TATAPOWER,3375.0,Power,Power Generation/Distribution,Large Cap,449.65,0.28,83988225.0,1.11,0.42,0.53,53628750.0,30067875.0,0.56,0.0,NewLong,"TATAPOWER,",45.58,2024-06-12,0.052300000000000006
Abbott India Ltd.,ABBOTINDIA,20.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,27559.8,-1.5,151840.0,1.09,0.82,0.77,19660.0,11480.0,0.58,0.07,NewShort,"ABBOTINDIA,",37.39,2024-06-12,0.0371
Berger Paints India Ltd.,BERGEPAINT,1320.0,Chemicals,Paints,Large Cap,499.0,1.2,25647600.0,-1.07,0.78,0.8,7130640.0,3965280.0,0.56,0.02,ShortCover,"BERGEPAINT,",61.89,2024-06-12,0.0635
Hero MotoCorp Ltd.,HEROMOTOCO,150.0,Automobile & Ancillaries,Automobile Two & Three Wheelers,Mid Cap,5790.2,0.06,3750450.0,-1.03,0.54,0.56,1982250.0,1606650.0,0.81,-0.01,ShortCover,"HEROMOTOCO,",51.81,2024-06-12,0.0414
Punjab National Bank,PNB,8000.0,Banking,Bank - Public,Large Cap,127.48,1.06,290864000.0,1.02,0.58,0.68,138448000.0,71008000.0,0.51,0.01,NewLong,"PNB,",35.35,2024-06-12,0.0682
Piramal Enterprises Ltd.,PEL,750.0,Finance,Finance - NBFC,Mid Cap,865.6,3.0,12873000.0,1.01,1.79,1.91,3898500.0,3519750.0,0.9,0.03,AggressiveNewLong,"PEL,",46.85,2024-06-12,0.0753
Grasim Industries Ltd.,GRASIM,477.0,Construction Materials,Cement & Construction Materials,Large Cap,2450.15,-0.27,7508404.0,1.0,0.48,0.44,2932576.0,1761567.0,0.6,0.06,NewShort,"GRASIM,",42.54,2024-06-12,0.0088
IDFC Ltd.,IDFC,5000.0,Finance,Finance - NBFC,Small Cap,114.75,0.45,93885000.0,0.97,0.56,0.65,18170000.0,13125000.0,0.72,0.0,NewLong,"IDFC,",61.69,2024-06-12,0.0381
Dr. Reddy's Laboratories Ltd.,DRREDDY,125.0,Healthcare,Pharmaceuticals & Drugs,Large Cap,6060.05,0.34,2612875.0,0.93,0.62,0.65,1333375.0,842000.0,0.63,0.04,NewLong,"DRREDDY,",62.0,2024-06-12,0.036000000000000004
Maruti Suzuki India Ltd.,MARUTI,50.0,Automobile & Ancillaries,Automobiles - Passenger Cars,Large Cap,12849.35,-0.11,2396200.0,0.93,0.73,0.78,2324200.0,914300.0,0.39,0.0,NewShort,"MARUTI,",55.46,2024-06-12,0.0212
Balkrishna Industries Ltd.,BALKRISIND,300.0,Automobile & Ancillaries,Tyres & Allied,Mid Cap,3209.2,-0.13,1893300.0,0.91,0.37,0.47,1201200.0,698400.0,0.58,-0.01,NewShort,"BALKRISIND,",51.0,2024-06-12,0.0417
Indian Oil Corporation Ltd.,IOC,4875.0,Crude Oil,Refineries,Large Cap,168.84,0.69,152889750.0,0.91,0.91,1.01,91693875.0,50344125.0,0.55,-0.01,NewLong,"IOC,",40.6,2024-06-12,0.0761
NTPC Ltd.,NTPC,1500.0,Power,Power Generation/Distribution,Large Cap,371.3,1.06,94879500.0,-0.91,0.46,0.58,81637500.0,20974500.0,0.26,0.03,ShortCover,"NTPC,",61.99,2024-06-12,0.0326
Coal India Ltd.,COALINDIA,2100.0,Mining,Mining & Minerals,Large Cap,488.7,2.59,55364400.0,0.9,1.08,0.78,49009800.0,27182400.0,0.55,0.04,NewLong,"COALINDIA,",30.2,2024-06-12,0.055
Hindustan Unilever Ltd.,HINDUNILVR,300.0,Fast Moving Consumer Goods,Household & Personal Products,Large Cap,2528.7,-1.08,18808200.0,-0.9,0.4,0.44,11001900.0,5245500.0,0.48,-0.05,LongCover,"HINDUNILVR,",60.7,2024-06-12,0.0253
Godrej Consumer Products Ltd.,GODREJCP,500.0,Fast Moving Consumer Goods,Household & Personal Products,Large Cap,1416.8,-0.87,5868000.0,-0.89,0.41,0.4,2220000.0,1253500.0,0.56,-0.05,LongCover,"GODREJCP,",57.23,2024-06-12,0.0152
Vedanta Ltd.,VEDL,2300.0,Non - Ferrous Metals,Metal - Non Ferrous,Large Cap,444.25,0.11,81868500.0,0.84,0.85,0.95,46878600.0,29766600.0,0.63,0.01,NewLong,"VEDL,",46.96,2024-06-12,0.0487
Alkem Laboratories Ltd.,ALKEM,100.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,5078.1,0.22,986900.0,0.78,1.06,1.38,309200.0,93200.0,0.3,-0.06,AggressiveNewLong,"ALKEM,",69.95,2024-06-12,0.0106
Adani Enterprises Ltd.,ADANIENT,300.0,Trading,Trading,Large Cap,3219.05,-0.07,13814400.0,-0.73,0.53,0.93,13305600.0,7875000.0,0.59,-0.02,LongCover,"ADANIENT,",62.91,2024-06-12,0.09960000000000001
Eicher Motors Ltd.,EICHERMOT,175.0,Automobile & Ancillaries,Automobile Two & Three Wheelers,Large Cap,4850.65,1.93,3827425.0,0.7,0.98,0.97,1265600.0,653975.0,0.52,-0.01,NewLong,"EICHERMOT,",54.15,2024-06-12,0.0118
Aditya Birla Capital Ltd.,ABCAPITAL,5400.0,Finance,Finance - NBFC,Mid Cap,234.22,0.05,67683600.0,0.65,0.36,0.34,28285200.0,21227400.0,0.75,-0.02,NewLong,"ABCAPITAL,",37.83,2024-06-12,0.042699999999999995
Mahindra & Mahindra Ltd.,M&M,350.0,Automobile & Ancillaries,Automobiles - Passenger Cars,Large Cap,2787.55,-1.69,15037400.0,-0.65,0.65,0.78,5763100.0,4738300.0,0.82,-0.09,LongCover,"M&M,",67.99,2024-06-12,0.0233
Zee Entertainment Enterprises Ltd.,ZEEL,3000.0,Media & Entertainment,TV Broadcasting & Software Production,Mid Cap,166.8,0.95,124227000.0,-0.65,0.63,0.61,13500000.0,9279000.0,0.69,0.02,ShortCover,"ZEEL,",43.29,2024-06-12,0.0
Page Industries Ltd.,PAGEIND,15.0,Textile,Textile,Mid Cap,38646.4,-0.85,205395.0,0.63,0.57,0.58,35700.0,24975.0,0.7,-0.15,NewShort,"PAGEIND,",44.12,2024-06-12,0.0365
Apollo Hospitals Enterprise Ltd.,APOLLOHOSP,125.0,Healthcare,Hospital & Healthcare Services,Large Cap,6168.6,0.99,2184750.0,-0.6,0.68,0.68,1203250.0,719875.0,0.6,0.06,ShortCover,"APOLLOHOSP,",56.56,2024-06-12,0.0222
HDFC Life Insurance Company Ltd.,HDFCLIFE,1100.0,Finance,Insurance,Large Cap,572.7,0.17,43596300.0,0.6,1.03,1.32,18313900.0,6921200.0,0.38,-0.01,AggressiveNewLong,"HDFCLIFE,",72.59,2024-06-12,0.04650000000000001
Max Financial Services Ltd.,MFSL,800.0,Finance,Finance - Others,Mid Cap,964.7,1.16,5239200.0,-0.59,0.46,0.37,1092800.0,716000.0,0.66,0.01,ShortCover,"MFSL,",55.77,2024-06-12,0.014499999999999999
Ultratech Cement Ltd.,ULTRACEMCO,100.0,Construction Materials,Cement & Construction Materials,Large Cap,11044.8,1.02,2042900.0,0.59,0.8,0.98,1293100.0,1069400.0,0.83,0.1,NewLong,"ULTRACEMCO,",61.77,2024-06-12,0.0388
Kotak Mahindra Bank Ltd.,KOTAKBANK,400.0,Banking,Bank - Private,Large Cap,1715.75,-0.25,40269200.0,-0.58,0.86,0.98,12238800.0,6708400.0,0.55,-0.01,LongCover,"KOTAKBANK,",65.27,2024-06-12,0.0353
Siemens Ltd.,SIEMENS,150.0,Capital Goods,Electric Equipment,Large Cap,7065.3,2.38,1654800.0,0.58,1.23,1.35,785550.0,479550.0,0.61,0.05,AggressiveNewLong,"SIEMENS,",48.78,2024-06-12,0.0371
Tech Mahindra Ltd.,TECHM,600.0,Information Technology,IT - Software,Large Cap,1370.6,1.57,16735800.0,0.58,0.89,0.97,6196200.0,4556400.0,0.74,0.03,NewLong,"TECHM,",47.83,2024-06-12,0.0286
Granules India Ltd.,GRANULES,2000.0,Healthcare,Pharmaceuticals & Drugs,Small Cap,472.1,-0.48,8818000.0,-0.56,0.27,0.41,5482000.0,4782000.0,0.87,0.06,LongCover,"GRANULES,",56.56,2024-06-12,0.0408
ITC Ltd.,ITC,1600.0,Fast Moving Consumer Goods,Cigarettes/Tobacco,Large Cap,432.3,-0.16,101022400.0,-0.55,0.47,0.48,82760000.0,27883200.0,0.34,0.0,LongCover,"ITC,",56.13,2024-06-12,0.0603
Shree Cement Ltd.,SHREECEM,25.0,Construction Materials,Cement & Construction Materials,Large Cap,27538.9,1.76,266450.0,-0.54,0.92,0.72,59175.0,50850.0,0.86,0.1,ShortCover,"SHREECEM,",42.16,2024-06-12,0.0137
DLF Ltd.,DLF,825.0,Realty,Construction - Real Estate,Large Cap,859.75,0.44,40394475.0,-0.53,0.69,0.86,15782250.0,9486675.0,0.6,-0.02,ShortCover,"DLF,",56.75,2024-06-12,0.0325
HCL Technologies Ltd.,HCLTECH,350.0,Information Technology,IT - Software,Large Cap,1438.75,0.7,21285950.0,0.52,1.47,1.4,9553950.0,4173400.0,0.44,-0.05,AggressiveNewLong,"HCLTECH,",51.87,2024-06-12,0.048499999999999995
ICICI Lombard General Insurance Company Ltd.,ICICIGI,500.0,Finance,Insurance,Large Cap,1655.0,0.59,3585000.0,0.52,0.5,0.52,830500.0,554500.0,0.67,0.05,NewLong,"ICICIGI,",62.91,2024-06-12,0.016200000000000003
Indraprastha Gas Ltd.,IGL,1375.0,Gas Transmission,Gas Transmission/Marketing,Mid Cap,477.2,1.4,17811750.0,0.52,0.74,0.68,11345125.0,5904250.0,0.52,-0.11,NewLong,"IGL,",47.86,2024-06-12,0.0966
Hindustan Petroleum Corporation Ltd.,HINDPETRO,1350.0,Crude Oil,Refineries,Mid Cap,525.95,0.36,32763150.0,0.51,0.72,0.87,19804500.0,10902600.0,0.55,-0.02,NewLong,"HINDPETRO,",39.65,2024-06-12,0.0492
Aurobindo Pharma Ltd.,AUROPHARMA,550.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,1248.95,-0.64,12462450.0,0.48,0.47,0.59,3663000.0,2146100.0,0.59,0.06,NewShort,"AUROPHARMA,",55.47,2024-06-12,0.02
Voltas Ltd.,VOLTAS,600.0,Consumer Durables,Air Conditioners,Mid Cap,1447.25,-0.92,6919800.0,-0.48,0.75,0.99,3611400.0,2410800.0,0.67,0.04,LongCover,"VOLTAS,",54.77,2024-06-12,0.0346
Info Edge (India) Ltd.,NAUKRI,150.0,Information Technology,BPO/ITeS,Mid Cap,6250.5,0.47,1317150.0,-0.46,0.98,1.01,494550.0,354000.0,0.72,0.02,ShortCover,"NAUKRI,",63.08,2024-06-12,0.0165
Oberoi Realty Ltd.,OBEROIRLTY,700.0,Realty,Construction - Real Estate,Mid Cap,1918.45,-0.64,5884900.0,0.42,0.62,0.7,1989400.0,1519000.0,0.76,0.05,NewShort,"OBEROIRLTY,",53.8,2024-06-12,0.0124
Dabur India Ltd.,DABUR,1250.0,Fast Moving Consumer Goods,Household & Personal Products,Large Cap,619.5,0.99,22538750.0,-0.38,0.52,0.66,12733750.0,8130000.0,0.64,0.01,ShortCover,"DABUR,",65.48,2024-06-12,0.013300000000000001
Chambal Fertilisers and Chemicals Ltd.,CHAMBLFERT,1900.0,Chemicals,Fertilizers,Small Cap,427.5,1.0,10803400.0,-0.37,0.8,0.86,7187700.0,3976700.0,0.55,0.01,ShortCover,"CHAMBLFERT,",27.89,2024-06-12,0.0492
ACC Ltd.,ACC,300.0,Construction Materials,Cement & Construction Materials,Mid Cap,2624.4,2.37,4832400.0,0.36,1.44,1.49,1776000.0,1321500.0,0.74,0.08,AggressiveNewLong,"ACC,",45.73,2024-06-12,0.0222
Adani Ports and Special Economic Zone Ltd.,ADANIPORTS,400.0,Logistics,Port,Large Cap,1393.95,-0.68,33471600.0,0.35,0.34,0.51,27616400.0,15174400.0,0.55,-0.02,NewShort,"ADANIPORTS,",41.44,2024-06-12,0.0735
IDFC First Bank Ltd.,IDFCFIRSTB,7500.0,Banking,Bank - Private,Mid Cap,77.82,0.4,360097500.0,0.33,0.92,1.22,167932500.0,89992500.0,0.54,0.0,NewLong,"IDFCFIRSTB,",43.42,2024-06-12,0.1149
Mahindra & Mahindra Financial Services Ltd.,M&MFIN,2000.0,Finance,Finance - NBFC,Mid Cap,290.15,-0.19,30484000.0,-0.33,0.95,1.23,9418000.0,6402000.0,0.68,-0.01,LongCover,"M&MFIN,",63.86,2024-06-12,0.0724
Atul Ltd.,ATUL,75.0,Chemicals,Chemicals,Small Cap,6192.4,1.73,521225.0,0.31,1.42,1.46,133575.0,67925.0,0.51,-0.12,AggressiveNewLong,"ATUL,",50.11,2024-06-12,0.10279999999999999
UPL Ltd.,UPL,1300.0,Chemicals,Pesticides & Agrochemicals,Mid Cap,550.05,-0.77,37898900.0,0.29,0.46,0.44,18748600.0,10520900.0,0.56,-0.03,NewShort,"UPL,",36.31,2024-06-12,0.0625
Polycab India Ltd.,POLYCAB,100.0,Electricals,Cable,Large Cap,7002.0,0.06,1607950.0,-0.28,0.68,0.52,863550.0,477150.0,0.55,-0.01,ShortCover,"POLYCAB,",31.62,2024-06-12,0.0602
Multi Commodity Exchange Of India Ltd.,MCX,200.0,Finance,Finance - Stock Broking,Small Cap,3793.15,2.55,2688800.0,-0.26,1.14,1.0,1362600.0,985600.0,0.72,0.06,ShortCover,"MCX,",29.45,2024-06-12,0.0463
Bandhan Bank Ltd.,BANDHANBNK,2500.0,Banking,Bank - Private,Mid Cap,196.47,-1.0,101683100.0,0.24,0.81,0.61,36527500.0,26218800.0,0.72,0.07,NewShort,"BANDHANBNK,",28.33,2024-06-12,0.08130000000000001
Jindal Steel & Power Ltd.,JINDALSTEL,625.0,Iron & Steel,Steel/Sponge Iron/Pig Iron,Large Cap,1027.7,1.86,11398125.0,0.23,1.21,1.45,7850625.0,3855000.0,0.49,-0.01,AggressiveNewLong,"JINDALSTEL,",60.08,2024-06-12,0.0227
SBI Cards And Payment Services Ltd.,SBICARD,800.0,Finance,Finance - NBFC,Large Cap,717.45,0.65,17645600.0,-0.23,0.45,0.5,7839200.0,5888800.0,0.75,-0.08,ShortCover,"SBICARD,",51.1,2024-06-12,0.1173
Torrent Pharmaceuticals Ltd.,TORNTPHARM,250.0,Healthcare,Pharmaceuticals & Drugs,Large Cap,2893.5,1.49,1368750.0,0.22,0.86,0.81,336250.0,211250.0,0.63,-0.04,NewLong,"TORNTPHARM,",46.91,2024-06-12,0.0128
Glenmark Pharmaceuticals Ltd.,GLENMARK,725.0,Healthcare,Pharmaceuticals & Drugs,Mid Cap,1202.9,1.02,9658450.0,-0.2,0.72,0.66,2055375.0,1156375.0,0.56,-0.06,ShortCover,"GLENMARK,",35.83,2024-06-12,0.0123
Jubilant FoodWorks Ltd.,JUBLFOOD,1250.0,Fast Moving Consumer Goods,Consumer Food,Mid Cap,535.65,1.33,22367500.0,0.2,0.56,0.56,11066250.0,7702500.0,0.7,-0.01,NewLong,"JUBLFOOD,",42.37,2024-06-12,0.0827
Reliance Industries Ltd.,RELIANCE,250.0,Crude Oil,Refineries,Large Cap,2926.65,0.46,39731750.0,-0.14,0.67,0.68,25136500.0,11583250.0,0.46,0.01,ShortCover,"RELIANCE,",52.54,2024-06-12,0.0432
Asian Paints Ltd.,ASIANPAINT,200.0,Chemicals,Paints,Large Cap,2905.8,0.12,12465400.0,-0.13,1.14,1.19,5350600.0,2639000.0,0.49,-0.02,AggressiveShortCover,"ASIANPAINT,",51.44,2024-06-12,0.0337
Sun Pharmaceutical Industries Ltd.,SUNPHARMA,350.0,Healthcare,Pharmaceuticals & Drugs,Large Cap,1506.85,0.47,16768500.0,-0.13,0.42,0.44,11176900.0,2933350.0,0.26,0.01,ShortCover,"SUNPHARMA,",58.16,2024-06-12,0.013500000000000002
Tata Steel Ltd.,TATASTEEL,5500.0,Iron & Steel,Steel & Iron Products,Large Cap,182.23,0.5,204193000.0,-0.07,0.5,0.53,122463000.0,109802000.0,0.9,0.07,ShortCover,"TATASTEEL,",39.9,2024-06-12,0.0583
Bharat Heavy Electricals Ltd.,BHEL,2625.0,Capital Goods,Engineering - Industrial Equipments,Mid Cap,295.15,-0.02,73011750.0,0.06,0.38,0.35,60201750.0,33957000.0,0.56,0.0,NewShort,"BHEL,",21.48,2024-06-12,0.0759
Vodafone Idea Ltd.,IDEA,40000.0,Telecom,Telecommunication - Service  Provider,Mid Cap,16.43,1.48,3757200000.0,0.03,0.88,0.78,1126360000.0,682520000.0,0.61,0.02,NewLong,"IDEA,",29.57,2024-06-12,0.1812
